EGFR_UP.V1_DN,NPY1R PDZK1 GFRA1 GREB1 MSMB DLC1 MYB SLC6A14 IFI44 IFI44L GPER1 IRS1 CYBA GULP1 EGR3 FAM50A MDK BCL2 HIST1H3H IFI27 HIST1H2AC GALC CCN5 IFI6 EFHD1 HIST1H2BH ARMCX1 PRKACB HIST1H2BE ID2 TTC39A BTG3 OSR2 ADD3 TCN1 KIF5C HIST1H2BG SYCP2 ZNF107 KIAA1324 HIST1H2BF FTO CALB2 EFNB2 ZNF43 SPTBN1 POLI XK HIST1H4H CELSR2 RNF43 SGCB ASCL1 PCYOX1 NRIP1 INPP5F RHOBTB3 ELOVL5 SLC27A3 DCAF6 MICB CLK4 HIST1H1C PEG10 DTL APBB2 MARF1 ITPRID2 MATN2 MFF HIST1H2BI POT1 PTBP2 HERC6 BMERB1 EIF2S3 DEPDC1 ANK3 WIPF1 DDX60 TCAF1 HIST1H2AG SLC1A1 DERA CSTA PRR15L SGCG HSPA4L PDCD4 IGF1R FANCL OVOL2 SMAD7 BRIP1 GTF2I BDH1 COL9A3 ELF5 SOX3 CAV1 H2BFS NDUFA5 EZH2 AGL TMPRSS3 CTSH SIGMAR1 BST2 IAPP ARMC9 E2F8 TRIM24 CHN1 NREP BDKRB2 TENM3 ELOVL2 SNX7 PGR HIST1H2BD NMU CBR4 ZSCAN18 CADM1 NCAPG2 ACKR3 KIF11 ABLIM1 LLGL2 PSPH DMXL2 CASP6 HIST1H2AE TMEM106B NUP205 GRB10 ENPP4 MOCOS MAFB CARF AOPEP RMC1 NDC1 CBFA2T3 ALG13 TSC22D3 MPDZ CALCR MEX3D CPE ANXA9 ARL3 TSPAN5 DNAJC12 GPATCH1 PCMTD2 CENPU PRR7 RASGRP1 CYP26B1 KRIT1 AC092161.1 PDLIM3 PRPF6 PRKD3 BAZ2B NET1 HIRA RFWD3 SH3GLB2 LTBP1 RCN1 TAF12 LTN1 EPS8 SGK3 SATB2 TBL1XR1 FAM234B RUFY1 TMEM187 SLC39A8 ID1 BRCC3 PHF20 ARL4A ANGEL2 RPP25 NME3 HEBP1 STIL EPB41L2 ATF7IP SLC27A2 METTL3 GOLGA8A
NOTCH_DN.V1_DN,CR2 ID1 HES1 GPR68 NOTCH3 SLPI DDX4 ARSD MYCN CRH CCDC70 ABCB9 SPRY4 PPFIA4 LY6G6E MRM1 ABCA1 FCN1 BAIAP2 FUT3 AIPL1 KLHL12 PSPN WIF1 KLF2 RASSF8 AOPEP FCGRT TMEM92 LMTK2 ZBTB16 ITGA7 SHC2 SUSD4 TMEM132A CD27 SPANXC SLC45A2 SLN CA8 LPAR6 CNGB3 CHST1 CD82 LZTFL1 CST1 CLSTN3 ITGA9 CA4 AMOTL2 GZMB GPR32 CPNE6 MYO1D SH3TC1 HOXA3 MYO1E TBX3 ALLC IL11 RAMP2 CIDEB FAM30A RCBTB2 TBC1D29P FAT2 TRPV6 LINC01140 MYO1A TUBB2B SLC28A3 GPR65 SEMG2 KCNE1 SP140 KCNA5 IL7R VPREB3 CD209 MMP25 TM4SF20 MAGEC3 KRT9 TMPRSS6 CHRND CRHR2 LY6G6C IPO8 LHX6 C3orf18 MAPK13 KLF15 ICOS VNN2 OGDH VN1R1 EPB41L4A OPRPN IGLC2 ORAI2 GNAT3 ZSCAN5A CYP7B1 TRGV7 CA2 RHO ZNF221 UTF1 NSUN6 OR2H1 ZNF74 FSTL3 DOC2A HCRT CXCR3 BBOX1 CLIC2 SPRR2B ORM1 KCNA1 RPL39L TNFRSF8 CRMP1 LGALS4 ZC3H12A CAPN10 GUCY1A1 CYP4F2 ID4 RAB3IL1 PPARGC1A VEGFD E2F2 TRPC3 GUCA2A PGLYRP1 MAN1A1 GPR15 ACKR3 DRAM1 ZFP37 MYO7B SCNN1A BCAS1 PTCRA PBOV1 FAIM KCNN1 SERPINE1 SELE TNFSF10 PLAT ADTRP DNAJC3 GABRG3 IL26 GGTLC1 PHKG1 ATP8B3 HS1BP3 CHIA FMNL2 DIO2 DLK1 DCLK2 POF1B TFPI2 LRP4 IFI30 NID1 ACADL SNED1 CCDC81 PKD2L1 COQ8B PPIEL SAMD4B HLA-DRA INSM1 ARHGAP6 SHCBP1L CCNK C3AR1 CEL
CAHOY_OLIGODENDROCUTIC,GAL3ST1 PRKCQ PLXNB3 PLLP NCMAP DKK3 BCAS1 DMRTA1 ADGRL2 ERBB3 UGT8 FA2H SERINC5 COL20A1 ICK NINJ2 SRPK3 KIAA1958 RTKN AHR SOX10 SEMA5A NRP1 HIP1R FIGN ATP10B MAP3K15 GALNT18 ZNF276 GJE1 CNTNAP2 FBXO7 LHFPL6 PSTPIP2 SEMA3D PHLDB1 CRIP2 CDR2L BFSP2 IFFO1 GPR17 GAB3 LCORL ABHD8 MYRF FAM89A DUSP19 RNF122 DUSP15 FAM57A CLN8 EPN2 TENM3 DOCK7 PPP1R21 EVI2A KCTD1 FSTL1 G2E3 USP16 SLC35B2 SOX8 SIRT2 MAP6D1 RBM11 BCR DCPS EFHD2 TSPAN2 WIPF1 FBP1 TUBA4A AP5Z1 BACE1 NOCT POP4 CRYM FEZF2 LRRC75A CPOX PKIG CSDC2 AGAP11 SPEG DOCK10 PUS7 PRKAG2 RNASEH2B NRM RCBTB1 P4HA2 NGRN CCN2 NR2C1 DRC3 ELOVL6 AC093503.1 CLYBL ZNF536 DCT
TGFB_UP.V1_DN,ACKR3 SERTAD2 PLXNA2 COL4A1 IFIT2 SMAD7 CDKN1B CITED2 ENTPD7 RGS2 SSX3 FGF6 MPPED2 NR2F2 SLC30A1 CXCL2 FSTL3 CXCL1 KIF18A HS3ST1 ZNF184 FHL3 ZNF395 ARID5B ADAMTS1 FANCF CAVIN2 LGR4 MYBL1 WNT8B OSR2 BET1L RDH16 NUDT6 HAPLN1 AVPI1 OTUB2 TEK BAG4 ADRB2 MIR22HG SNAPC4 CHRNG SLC5A3 VAV3 ANGPTL4 CXADR AP1AR BIRC3 IL36G CYP2E1 EVI2A TRPM4 TLR5 EIF2AK3 ID2 HSF2 IRX5 GNE PTCH1 ZFP64 PPP1R3D MUSK CAV3 FRAT2 FNDC3B NUFIP1 SYBU SCGB1D2 GIT2 MAP3K19 RASGRF1 GPR39 ZNF292 BDKRB2 RBM47 BCL6 TUFT1 ISL1 MN1 TFAP2A ZNF512B FOXO4 DUSP6 RASL10A TMEM131L MAPKBP1 IRF1 RPP25 PLEKHF1 TP53BP1 DUSP4 RGL1 PIK3R3 STK38L ANKMY2 EYA4 FBXL14 CHRND SAV1 ZMYND8 MLYCD ATRNL1 RNF43 ZPBP CHST7 HILPDA PSG2 SAP30 DDX58 PLA2G12A TMCC2 HSPG2 C1orf105 PAQR5 MRPS6 SPRY2 THBD GNAI1 GCH1 TBX19 ID1 RAB11FIP2 ZNF696 EHF NRSN2 CLEC2B SH3TC2 OR7A17 HSD3B2 NUDT18 GPRC5C C14orf93 C18orf25 ADGRE3 TM7SF3 NPEPPS UGT8 FAM234B EHHADH IFT74 HIST1H2AM POLL PTGER4 FRMD4B PGBD5 FRS3 SLC35A1 SMN1 IFIT3 PTX3 PEX12 GOLPH3L IFIT1 RAB33A UPK2 ZNF652 CCDC51 GATA3 SPRY1 PRR15L NPAS1 TRO MINPP1 MRM1 PRX SEPT4 CCDC130 KITLG FCN3 IRF5 RAI2 PEX11B SKP2 RIMS2 TF PCBP3 FAM13A IGFBP1 ZNF74 C19orf57 FBXL15 ANKMY1 MITF RAB38 TBC1D22B SMPD2 ZXDC JADE2
TGFB_UP.V1_UP,LARP6 HCAR3 ANK1 BHMT ITGB6 PAIP2B SKIL RNASE4 THPO HLX TUBB4A SGK1 IRS1 TFEB FGB HYAL1 FAT4 RRAD PDGFA LEMD3 PKIA BHLHE40 SMOX YIPF5 GADD45B LMCD1 PPP2R2B FZR1 ABTB2 MAP3K4 HRH1 SNAI1 CDK17 BMPR2 SPHK1 IL1RL1 CYP26B1 CASP5 FLT4 JUNB TBX3 ETS2 CST6 LIF PHLDB1 IL11 CARF TAGLN CCDC93 EPHA4 CYTH1 KCNN4 MAS1 SLCO2A1 MAFB SPSB1 MLXIP TNFAIP8 BRDT TRIB1 KLF10 CD1E PFKFB3 PVRIG ZCCHC14 LTBP2 KHDC1 CHST11 CKMT2 ACSBG1 SMURF1 CD3EAP NTF3 KLF7 SLC26A2 KIR2DS2 PPP1R13L CLCF1 TBC1D2B MMD FNBP1L DACT1 ELK3 TBPL1 TMEM268 BCOR KANK1 HS3ST2 DDC MYBPC2 F2RL1 AKAP12 WNT4 SSBP3 ARHGAP12 MISP PDLIM4 S100A3 STC1 EDN1 PRG2 CD163 HTR1D JMJD1C DLC1 DYRK2 RAPGEF2 ATF3 KLF4 TULP4 SMURF2 SMTN RGCC SLC7A6 NDST1 LYPD1 JUN ADAM22 TLE3 SOCS6 RUSC2 WNT3 UBL3 NGF CCN2 JMJD6 TBXT MRTFA SEC14L2 CAPRIN2 SCHIP1 PXDC1 NFATC4 ZNF654 ITGA5 JADE3 RHOB SKAP1 KDM6B DGCR11 RCOR1 SMAD6 PPARD WNT7A RGS12 MTRF1 SHCBP1L PMEPA1 DPY19L1 PMP22 RNF19B PDGFB CSF1R IGLV2-14 NCOR2 LIPG IL19 ELL2 UTP25 CDKN2B ZFP36L1 ABCG1 ANKLE2 FERMT2 PLEKHA1 CYP24A1 CHST3 JAM2 FOXF2 OVOL2 CYP2J2 FGF1 TNS4 MPZL2 COL16A1 WNT16 ID3 RGS11 LRP12 MATN1 WNT11 SLC17A3 CRYAB MED18 FOXD1 TMC7 RNF126P1 PIK3CD CSNK1E
YAP1_DN,ACOX2 ITGA2 LCA5L WSCD2 RHBDL1 ORC2 TSPY26P PIGO KATNB1 RFX1 PRCC MOBP THNSL1 LIMD1 LINC00639 GOLGA2P5 TEX101 ZBTB39 CBLL2 IL4R IQCF1 RCC1L MYLIP CCDC87 PDIK1L TIMP3 LONRF2 SLC6A5 XAGE2 RNF227 UGT2B4 FAM122C VSNL1 FICD DOCK11 TAS2R7 GPR50 APOBEC2 CHCHD3 ITGBL1 SLC17A7 SLC9A1 HEY1 GUCY2C CACNB4 MYO1B C6orf58
YAP1_UP,SEMA3C CNP FAF2 WASHC4 SIAE MAML2 C8orf48 DDB2 ARHGEF10 C15orf65 MYLK TEAD1 RHOQ FLOT1 C8orf58 SNAP23 DLX5 RPN2 NMRK1 PRKACG RGCC BICRA FAM167A ZNHIT6 NRAS KCNK12 SHISA4 MSN CYP4B1 CCDC8 CAMK4 MOCS2 CDIPT CDK14 FAM45A LLGL1 GTPBP3 DRAM2 REG1A RFTN1 YWHAZ SAMSN1 RAB40C COX8A PTPMT1 CXorf56 SHLD2 SNX7
NFE2L2.V2,PSAT1P3 CCDC138 STAT4 LINC01963 CDC45 SLC7A11 SDS TRIM29 ST8SIA2 HRK NQO1 UGDH FZD7 LEF1 IGFBP3 GPR32 SQSTM1 MPPED2 BRINP3 PGD SULT1E1 EMP2 WNT11 EFCAB11 CCL17 DHFR UCHL1 IMPACT CHAC1 AXIN2 STATH DRD5 PFN2 VSIG1 ALB ARHGAP28 MTBP ALDH3A1 TALDO1 ECM2 SHMT1 UBE2N ATP5MC3 NR1I2 AIFM2 ALDH3A2 ZNF486 ZNF326 ESR2 UBE2D1 C1S CXCL12 MCM10 AGT PNPLA4 TRPC2 PARL HLA-DOA HLA-DOB FGF7 FGF7P2 HYAL4 GPR135 VTN ASIP CFAP97 AKR1C3 NLN SLC5A11 ABCB6 VPREB1 TM4SF20 TNFRSF11B ASNS CHRDL2 OSGIN1 C1GALT1P1 BCAT1 HPN SUV39H2 ZNF714 PCK2 SMPX CKAP4 DGKG STC2 POM121L12 TRIML2 GPX2 HJURP HPDL BCAN PIP AC005747.1 ADH6 STYK1 NMRAL2P ACOT11 ENTPD6 ADRA1A HRG NEIL3 NSD2 LY86-AS1 METAP2 TDO2 FGA SLC47A1 ORC1 C14orf177 FECH IQGAP2 AKR1B10P1 SCGB1D1 BRIP1 OR56B1 IL18R1 GCKR AC020928.1 MTHFD2 L3HYPDH TYR TYRL TXNRD1 GLP2R GCNT3 MRO RESP18 F2RL2 F5 NFE4 ME1 KCNE4 NUMBL PPFIA2 FTHL17 FNDC9 ANKS6 NQO2 CYP4F8 DBF4B CBS CBR1 ZNF135 CBR3 GAS2 TM9SF3 JAKMIP3 FGL1 FGG ZNF430 L1CAM PRR36 PTPRZ1 RANP6 ITGB8 KIAA0232 DDC IDH1 IDE AKR1C1 SHISA2 ABHD4 MCM3 MDFIC PSAT1P1 PSAT1 HLA-DQB1 WDR87 LILRA5 CALCA VEGFD SRXN1 SFTPA1 CBWD1 CBWD6 CFI NINJ2 CCND3 TNFSF15 GRM5 SFN EPHX1 CPXCR1 GPC1 DNAH8 NR0B1 ZC3H12D RTKN2 MRAP2 ZIM2 PEG3 SLF2 DMD GPCPD1 PRSS38 SCUBE1 GLA ALDH7A1 EFCAB14 CD101 KCNQ2 KRT8P41 IL10 TXNRD3 SERPINA12 FTLP2 FTL RDM1 NRG4 GSTA2 HSPB3 TREX1 IL3RA GSR RRM2 GCLC ADAMTS12 SYK KIAA0040 FUT1 TNIP3 SRI NDUFC2 GCLM SPTB GRPR OFCC1 CYLC2 HMOX1 WDHD1 G6PD OR8H1 DEFB1 UBXN10 XYLB SREBF1 STXBP5L FXYD7 CSTA PATJ MACC1 HGD NRCAM NUTF2 KIAA0319 CYP8B1 TPD52L1 REEP1 TP73 ODF3L1 ZNF649 SMC5 FLT1 DIPK1A PTDSS2 METTL3 GSTA5 CEACAM7 SEMA3G SLC48A1 SPPL2B DPPA2 PLXND1 KPNA5 SMG6 MAFG LOXL3 MYL2 C1orf21 PRSS53 ACTL8 ELAVL1 ECPAS NFE2L2 SMAD9 SPART TMEM237 PRG4 CRTAP ZNF429 RPLP2P1 NT5DC1 REPS2 MELTF MCF2L-AS1 LCN2 B4GALNT1 TPPP3 OR6K2 HYDIN OSCAR TECRL TET1 NAV2 MC2R PALLD HAO1 PTPMT1 KIT ACP7 MGST1 FERMT1 LEP MPP3 PRR5 ARHGAP8 PRR5-ARHGAP8 DDX43 SLC2A9 SMIM22 KIF5C IL17A NEDD4 USP6 AQP4-AS1 MTHFD2P1 CYP4F24P CYP4F12 OSTF1 SLCO2B1 TKT CYP4F3 MAP2 MOG NAP1L1 HDAC9 HTATIP2 RNF212 ETNPPL TLR4 FTH1P3 FTH1P16 FTH1P20 FTH1 C11orf52 GPNMB FAM86DP MARS SF1 FAM167B CAMK1G PCSK9 AKR1C4 SIAE RIMKLA DBF4 ICMT SUB1 LRP8 SNTG1 JDP2 SLC15A1 CYP4F2 CDH12 HECW1 KRTAP4-1 RAB15 NCF2 PDZK1 PIR MMP7 P2RY6 UBE2D4 PA2G4 PA2G4P4 SRGN SPN SPP1 RHEX CAMK1 BCAS1 SCARA3 GGA2 CPLX2 POU3F3 CPLX1 LANCL3 DUSP13 TSPAN7 TSKU OR10H3 PCSK6 SOX2-OT MUC5AC HVCN1 ESCO2 GPT2 BCL2L11 ACVRL1 TMEM18 TEX19 PDE6B GNE ZSWIM6 CNTNAP5 VIL1 PHLDB1 LRPPRC CYCS TMEM64 NUPR1 RHOXF2 UNKL ZNF143 CIB4 GPR174 KIAA1324 NKPD1 MED29 RFX4 SLC2A4 PPIAP22 PPIA PPIAP31 RABL3 ABCC2 ALOX12P2 TF ZNF367 PHGDH SPDYE3 SLC1A4 TFRC TMEM174 CYP4F11 FAT3 PTGR1 PPIF RET SLCO4C1 AKR1B1 TRIM16L RPL22L1 PTPRD ADGRE3 UGT1A7 UGT1A1 UGT1A4 UGT1A8 UGT1A9 UGT1A6 UGT1A5 UGT1A10 UGT1A3 HIGD1B ATPAF1 ASF1A CDKN2B DEFB119 EIF2S2 AKR1B10 AKR1B15 CPN1 TERT PANX2 GOT1L1 SPACA1 EIF1AX RAB42 FASLG PPAT SLC6A6 CAMKK1 RHBDL3 AMBP ACKR3
CORDENONSI_YAP_CONSERVED_SIGNATURE,AMOTL2 ANKRD1 AXL BICC1 BIRC5 CDC20 CDKN2C CENPF COL4A3 CRIM1 CCN2 CCN1 DAB2 DDAH1 ASAP1 DLC1 DUSP1 DUT ECT2 EMP2 ETV5 FGF2 FLNA FSCN1 FSTL1 GADD45B GAS6 GGH GLS HEXB HMMR AGFG2 ITGB2 ITGB5 LHFPL6 MARCKS MDFIC NDRG1 PDLIM2 PHGDH PMP22 SCHIP1 CAVIN2 SERPINE1 SGK1 SH2D4A SHCBP1 SLIT2 STMN1 TGFB2 TGM2 THBS1 TK1 TNNT2 TNS1 TOP2A TSPAN3
KRAS.600.LUNG.BREAST_UP.V1_DN,LY6D KRT13 MAST3 MEGF8 ATP6V1B1 S100A7 TM4SF4 EPHX2 CALML5 SYNDIG1 PDE6B IVL SPTBN2 P2RX1 TRIM48 CDH12 AKR1B10 TNNI3 GLYAT APOB SERPINB13 KRT4 MYL9 NOX5 UPK3B SLC3A1 VPS50 RAMP3 KRT16 DTNB METTL7A GADD45G OLFML2A MXRA8 CD248 FGFR3 TGM1 MAP2K6 YPEL1 HTR1B SOX11 CXCL14 ALOX12B TSHB NCR3 TTLL1 PIK3C2B TRPM2 MMP28 PDE3A DEFB1 AMBN PGGHG INPP5D CALML3 SIDT1 SCN7A VAV3 MXD3 PAQR6 RAG1 NOS1 ACKR3 KRT38 TBR1 AKAP6 DTX2 PARP3 GLS2 CLCA2 ART1 CD36 COL2A1 DPT ANKRD1 PCDHB1 TAS2R4 FRAS1 IFI44L VAX2 COL5A2 PBX1 HCN2 ADAMTS20 PROC IL5RA ADD2 PVALB HIST1H3A SPAG11A LGALS7 RTP4 KCNMB1 NTF3 C5AR2 IGF2-AS SOBP CLDN8 RBM17 TRIM9 CYP21A2 GAMT KIF25 FLT1 FMO6P IFNA16 MTHFR ADGRE1 EPB41L4A LGALS9 IGFBP2 THNSL2 PLBD1 NSUN6 SERPINA10 TNFSF10 RUNDC3B CD6 RPL13P5 ERAP2 COBL HHLA1 RYR1 GDNF ALDH5A1 HTR1E NYNRIN CRABP2 BDKRB1 PTPRU CALCB SLC6A9 TSBP1 HRK SCARF1 SLC12A3 CACNA1I RARRES2 CCDC121 GABRA4 CDH16 BRDT DENND1C MYH7 NPY4R PLXND1 FGF1 BBOX1 KCNMB2 APC2 GP1BB SLC25A23 KRT1 PTGFR PRDM12 C19orf73 GPRC5B NINJ1 MMP27 CPB1 EMID1 NAALADL1 FAM189A2 IL12RB2 PTENP1 GP6 IQCG TBKBP1 CRYAB PROM1 NEIL1 SAYSD1 GALNT8 CIITA MAML3 PCSK2 ELMO1 DPYS FBXO24 TYRP1 ZNF343 CLDN16 UGT2A3 CXCR1 WHRN DGCR6L TRMT9B SLC30A3 IFT140 COL19A1 SCN10A STAG3L1 S100A12 CNTLN C17orf80 RIMS1 SERPINB3 HEPH KLF8 SELENBP1 GBP1 PTPRJ PPFIA3 FGGY CD207 MAP3K1 IL18R1 SCGB1A1 GP1BA TBC1D29P IL12A POU4F2 DAAM2 PAX2 C11orf80 ENTPD5 DYRK1B SLC6A3 APOL3 CCDC102B NECTIN1 IL5 LILRP2 PLAC8 SERPING1 CA5B ZNF750 PPFIA2 ADORA3 NEUROD1 THAP9 KCNB1 CRABP1 ZNF702P C22orf31 BTN3A2 THBS3 AAAS HBZ SDS ASIC1 MYOM2 SELE NLGN4Y COL5A3 CREB3L1 CACNA2D3 ALG1L2 IL22 PLAAT4 YBX2 PYHIN1 IMPA2 KCNIP2 ZSCAN2 HOXB3 DLX6 FSCN2 CKM PRODH2 TRIM58 TMEM8B KRT20 CD5 DENND2D PSORS1C1 LINC00837 CYP26B1 GAS1 CHRM5 DUSP21 MRPL41 GRIA1 KLRK1 EPHX3 GBP2 TEX15 KLK12 SH3GL3 LECT2 FGF21 SNN MYOM1 HTR1D
KRAS.600.LUNG.BREAST_UP.V1_UP,IL1RL1 IL13RA2 HSD11B1 PPBP SCG5 CXCL5 MMP10 MMP1 CSF3 NAV3 TAGLN3 KRT34 ESM1 PDE2A IL37 SMPX RBP4 HSD17B2 ZP4 SPINK1 IL1R2 DHRS9 ADAM8 G0S2 INHBA RETN AMELY CXCL2 HBEGF BMP6 CD1A GFI1 KCNK15 HPN PRDM1 ETS1 FNDC8 CXCL3 GLRX TERT FAM155B RELN STC1 CRCT1 LIF NDOR1 IFNA8 SNAP25 TNFSF15 ITGA2 CDSN CXCL8 GPR4 MMP9 KCNC2 NRL KIF5A GULP1 POLM CLSTN2 FCRL2 RNASE1 MYH2 CXCL1 CTNNA2 ISG20 CALB1 RPS4Y1 NR1H4 SPRY2 IL23A CCL20 LAT2 DNAH9 KCNJ14 DOCK4 ADAM19 ITPKA OR2B6 PRSS3 ANGPTL4 OSBP2 LDB3 ST3GAL6 PTPRR GBA3 SLCO4A1 HOXD11 CSF2 TNFAIP3 CD247 KCNC1 CHRNA2 IGHV3-48 TBX3 KIF5C SLC25A31 NELL2 SLCO5A1 TRAF1 TAAR5 GABRA3 CCR6 KIAA1549L CLPS SNAP91 TTC22 OSGIN1 ADAMTS6 GRP CD37 NPPB AKT2 HAS2 CEACAM3 A2M CCDC181 IGFBP3 PRY RMST TFDP3 RBMXL2 PDCD1LG2 PRL GYPC LILRA6 FAM174B MGLL MKRN3 TSPAN1 TSPY1 SEMA3B BIRC3 NTM CMKLR1 PTGS2 ID2 SHOX ATG10 ZNF639 SH2D2A ATXN3L RDH5 ALPP KRT33B AKAP12 LYL1 PLAC4 PPP1R14D DYNC1I1 SIGLEC15 LY96 KCNAB3 ETV4 SPANXC IL1B NGF PRG3 TMEM176B MB L1TD1 DCAF13 ZNRF4 FBXO4 RBMY1J ADGRA2 PPP1R15A TNNT2 PIWIL1 TIGD6 PRRX1 COL9A3 FBP1 SCGB1D1 KCNK7 IL36A NTRK1 KCNA5 DENND5B PLAUR HOXD1 DCBLD2 MMP20 SLC5A5 ANO1 EVI2A USH2A MMP15 TFPI MAPK10 WNT7A CELA2B OGDHL DDIT3 ARG1 TMEM158 ST6GALNAC5 UGT2B28 TMEM156 HDAC9 LAG3 PLA2G3 SPIB CFAP69 CFHR2 LAMC3 LPL C1orf68 SAMD14 WDR25 FLT4 GPRC5D SEMA3A LHB MYOC TRIM46 GRIN2A STX1A SSTR5 CLEC4A CCL22 CCT8L2 PTTG2 TOX3 ARHGAP24 FAM120C CHST2 SOX17 BMP2 SFRP5 SYP FOXL2 FUT5 CCR10 NACC1 HIC1 MAGEA6 DEFB4A NPHS1 MYF6 TONSL BRSK2 MTMR8 ZNF671 PTGIS SPHK1 PRDM14 PLXNB3 KIF24 SLIT2 TAPT1 HAO2 ANO2 ATP4A PRSS2 SOX10 NCAM1 IL24 GNG11 KCNH2 HSD3B2 MSMB TRIM45 CACNG1 WNT1 CYP4F8 ADA2 MAGEA11 MIA CLDN5 PLVAP NMUR1 NRCAM CD1B GFAP FRMD1 CD160 S100A5 IMPG1 LGALS14
KRAS.BREAST_UP.V1_DN,PAQR6 ABCB1 NDNF ATP6V1B1 POU3F2 MAST3 NOS1 TM4SF4 DTNB P2RX1 ENTPD5 EPHX2 DTX2 ALG1L2 SCN7A CCDC121 HOXB5 MYOM2 PDE3A CLSTN3 NTF3 NECTIN1 PTENP1 RPL13P5 GADD45G KDM4D RUNDC3B TRIM9 CCDC57 PGGHG ZNF37BP TNNI3 ART1 SYNDIG1 DPYS SDS UGT2A3 LATS1 YPEL1 APOB EGR4 NFATC4 ADAMTS5 EDIL3 NPR1 GRIP2 P2RX7 GP1BB KCNA3 TSPAN12 ADAMTS20 C22orf31 CRH APOL3 ALOX12B HCN2 MAP11 BORCS6 NCR3 ASPHD1 GLS2 HHLA1 FRAS1 SPTBN2 IL18R1 KRT38 PTGFR SERPINA10 CLDN8 TSBP1 KIF25 RAMP3 WT1-AS NAALADL1 EGFL7 ASIC1 SOBP KLF8 MUC13 SERPING1 PROP1 IFNA16 CDH12 PLBD1 PCDHB1 MEGF8 MYL9 HPR FGGY MTHFR PI15 EXOSC1 TEX15 CRABP1 CDK18 SLC9A7 DENND2D NOX5 KCNJ3 SV2B ANKRD1 CACNA1A FGFR3 CA5B SELENBP1 CALCB TTYH1 CSRP3 SMPDL3B HIST1H4L SLC30A3 RBM17 GJA10 DPT SIDT1 DPEP2 TSHB CAMK1 LINC01124 MYH7 KCNQ3 FGR PBX1 TLR6 CYP21A2 FMO6P HBZ XYLB SLC8A1 CRYGD GP6 PF4V1 EEF1DP5 GABRA6 POLL GJA4 PDE6B MAML3 LAIR1 PPM1E COL5A2 TFF2 ELMO1
KRAS.BREAST_UP.V1_UP,IL1RL1 IGFBP3 DHRS9 ZP4 PPBP CRCT1 MMP10 IL1R2 NR1H4 IL37 SPINK1 ESM1 SCG5 CLSTN2 TAGLN3 IL1RAPL1 CDSN HSD17B2 DNAJA4 KCNK15 HSD11B1 KIF5A HAS2 PDE2A TAAR5 PRDM1 BMP6 NFE2 ATP12A KRT34 SAMD14 AMELY CLPS NPAS1 PRRX1 ERC2-IT1 MMP9 KCNC2 KRT33B COL9A3 KCNA10 ALPP USH2A GULP1 SMPX A2M MYCN SYP LIF KLK6 SOX17 CSF2 GSG1 GPR37L1 CCL16 KIF24 ETV2 KCNJ14 IL17RB MGLL PSCA HIST1H2AI KCNA2 GFI1 EFNA5 PCDHGA11 KLK12 TMPRSS4 FMO2 ACPP CMA1 ADGRD2 CMKLR1 CXCL3 GLRX CALB1 OR2C1 GABRA3 TRAF1 BAIAP3 DEFB4A LILRA6 KCNK3 SPRR2B FCRL2 ACKR4 IGF2 GJA8 TLR8 MAPK4 KCNAB3 CDK2AP2P3 IL2RG CASS4 CEACAM1 SPRY2 CEACAM3 TFPI IL1B OCA2 CYB5R2 PDE3B PPP1R15A AKAP12 LYL1 SPON2 KCNJ16 RBMY2FP PRB4 BIRC3 COL9A1 ANKRD36BP2 OSGIN1 FAM30A S100A5 FAM155B STX1A NRL CFAP43 SNAP25 SPACA1 CXCL2 NDUFA4L2 IL13RA2 RMST STC1 TAPT1 ANO2 TNFAIP3 WNT16 SCEL OPRPN MKRN3 TMEM176A CCL22 ADAMDEC1 NPPB TERT CTNNA2
KRAS.LUNG.BREAST_UP.V1_DN,LY6D KRT13 MAST3 MEGF8 ATP6V1B1 S100A7 TM4SF4 EPHX2 CALML5 SYNDIG1 PDE6B IVL SPTBN2 P2RX1 TRIM48 CDH12 AKR1B10 TNNI3 GLYAT APOB SERPINB13 KRT4 MYL9 NOX5 UPK3B SLC3A1 VPS50 RAMP3 KRT16 DTNB METTL7A GADD45G OLFML2A MXRA8 CD248 FGFR3 TGM1 MAP2K6 YPEL1 HTR1B SOX11 CXCL14 ALOX12B TSHB NCR3 TTLL1 PIK3C2B TRPM2 MMP28 PDE3A DEFB1 AMBN PGGHG INPP5D CALML3 SIDT1 SCN7A VAV3 MXD3 PAQR6 RAG1 NOS1 ACKR3 KRT38 TBR1 AKAP6 DTX2 PARP3 GLS2 CLCA2 ART1 CD36 COL2A1 DPT ANKRD1 PCDHB1 TAS2R4 FRAS1 IFI44L VAX2 COL5A2 PBX1 HCN2 ADAMTS20 PROC IL5RA ADD2 PVALB HIST1H3A SPAG11A LGALS7 RTP4 KCNMB1 NTF3 C5AR2 IGF2-AS SOBP CLDN8 RBM17 TRIM9 CYP21A2 GAMT KIF25 FLT1 FMO6P IFNA16 MTHFR ADGRE1 EPB41L4A LGALS9 IGFBP2 THNSL2 PLBD1 NSUN6 SERPINA10 TNFSF10 RUNDC3B CD6 RPL13P5 ERAP2 COBL HHLA1 RYR1 GDNF ALDH5A1 HTR1E NYNRIN CRABP2 BDKRB1 PTPRU CALCB SLC6A9 TSBP1 HRK SCARF1 SLC12A3 CACNA1I RARRES2 CCDC121 GABRA4 CDH16
KRAS.LUNG.BREAST_UP.V1_UP,IL1RL1 IL13RA2 HSD11B1 PPBP SCG5 CXCL5 MMP10 MMP1 CSF3 NAV3 TAGLN3 KRT34 ESM1 PDE2A IL37 SMPX RBP4 HSD17B2 ZP4 SPINK1 IL1R2 DHRS9 ADAM8 G0S2 INHBA RETN AMELY CXCL2 HBEGF BMP6 CD1A GFI1 KCNK15 HPN PRDM1 ETS1 FNDC8 CXCL3 GLRX TERT FAM155B RELN STC1 CRCT1 LIF NDOR1 IFNA8 SNAP25 TNFSF15 ITGA2 CDSN CXCL8 GPR4 MMP9 KCNC2 NRL KIF5A GULP1 POLM CLSTN2 FCRL2 RNASE1 MYH2 CXCL1 CTNNA2 ISG20 CALB1 RPS4Y1 NR1H4 SPRY2 IL23A CCL20 LAT2 DNAH9 KCNJ14 DOCK4 ADAM19 ITPKA OR2B6 PRSS3 ANGPTL4 OSBP2 LDB3 ST3GAL6 PTPRR GBA3 SLCO4A1 HOXD11 CSF2 TNFAIP3 CD247 KCNC1 CHRNA2 IGHV3-48 TBX3 KIF5C SLC25A31 NELL2 SLCO5A1 TRAF1 TAAR5 GABRA3 CCR6 KIAA1549L CLPS SNAP91 TTC22 OSGIN1 ADAMTS6 GRP CD37 NPPB AKT2 HAS2 CEACAM3 A2M CCDC181 IGFBP3 PRY RMST TFDP3 RBMXL2 PDCD1LG2 PRL GYPC LILRA6 FAM174B MGLL MKRN3 TSPAN1 TSPY1 SEMA3B BIRC3 NTM CMKLR1 PTGS2 ID2 SHOX ATG10 ZNF639 SH2D2A